,hotel_name,rating,room_description,price,location_descirption,hotel_link,long_description
455,Hostal Ramos,7.7,"Standard Twin Room
2 single beds
Only 3 rooms left at this price on our site",€ 870,"Ciutat Vella, BarcelonaShow on map0.7 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/hostal-ramos.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=454&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=18937314_369151553_0_0_0&highlighted_blocks=18937314_369151553_0_0_0&matching_block_id=18937314_369151553_0_0_0&sr_pri_blocks=18937314_369151553_0_0_0__86950&from=searchresults#hotelTmpl,"Hostal Ramos is in Barcelona's Raval district, just 50 metres from the famous Ramblas. It offers 24-hour reception and simple, air-conditioned rooms with a TV and private bathroom.

The Ramos has a computer with free internet access. There is also a luggage storage facility in reception.

The guesthouse is set near many of the city's attractions. It is next to the Boquería Market and the Liceu Opera House.

Plaça Catalunya is just 5 minutes’ walk away. Airport buses, trains and metro lines all stop here."
456,Barcelona City Centre Hostal,7.8,"Standard Double or Twin Room
Multiple bed types","€ 2,752","Eixample, BarcelonaShow on map0.7 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/barcelona-city-centre-hostal.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=455&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=9250005_310952671_2_2_0&highlighted_blocks=9250005_310952671_2_2_0&matching_block_id=9250005_310952671_2_2_0&sr_pri_blocks=9250005_310952671_2_2_0__275172&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Barcelona City Centre Hostal! To save at this property, all you have to do issign in.The hostel’s privileged position in the heart of the Eixample district allows you to easily walk through Barcelona´s cultural heart, with streets such as La Rambla and Passeig de Gracia in the local area.

Once you have returned from a day’s sightseeing you will find drinks and snacks available on site. Breakfast is served daily."
457,Hotel Arts Barcelona,8.4,"Two-Bedroom Penthouse with Skyline View - High Floor
2 extra-large double beds
Only 5 rooms left at this price on our site","€ 16,122","Barceloneta, BarcelonaShow on map2.2 km from centreMetro access",https://www.booking.com/hotel/es/arts-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=456&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=1471330_95139427_2_34_0&highlighted_blocks=1471330_95139427_2_34_0&matching_block_id=1471330_95139427_2_34_0&sr_pri_blocks=1471330_95139427_2_34_0__1612154&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"Get the celebrity treatment with world-class service at Hotel Arts BarcelonaOverlooking Barceloneta Beach and Barcelona city centre, this design hotel has 2 outdoor pools and luxury spa with city views. Hotel Arts offers art collection and a restaurant with 2 Michelin stars.

The Arts is situated next to Barcelona’s Olympic Port and surrounded by shops and lively bars. Barceloneta Beach is 250 metres away, while Ciutadella Park is 300 metres away.

The Arts Hotel’s rooms include a flat-screen TV and sound system. The bathrooms have a separate bath and a shower.

The hotel’s Enoteca restaurant, awarded 2 Michelin stars, serves fine Mediterranean cuisine. The property includes a number of other bars and restaurants, including a pool-side bar serving light meals in the summer.

Hotel Arts has a hair salon and various luxury fashion boutiques. The hotel also offers a multilingual concierge team and a fully equipped business centre."
458,Lodging Apartments Liceu G2,7.7,"Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 double, 1 sofa bed)
Only 4 left at this price on our site","€ 2,609","Ciutat Vella, BarcelonaShow on map0.9 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/lodging-apartments-liceu-g2.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=457&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=893586801_359761474_4_0_0&highlighted_blocks=893586801_359761474_4_0_0&matching_block_id=893586801_359761474_4_0_0&sr_pri_blocks=893586801_359761474_4_0_0__260924&from=searchresults#hotelTmpl,"Situated in Barcelona, 2.4 km from Sant Miquel Beach, 2.5 km from Somorrostro Beach and 2.5 km from Barceloneta Beach, Lodging Apartments Liceu G2 features accommodation with a balcony and free WiFi. This property is set a short distance from attractions such as Cathedral of Barcelona, Plaça Reial, and Passeig de Gracia. The property is less than 1 km from the city centre and 2.4 km from Sant Sebastian Beach.

The air-conditioned apartment consists of 1 bedroom, a living room, a fully equipped kitchen with an oven and a coffee machine, and 1 bathroom with a shower and a hair dryer. A TV is available. The accommodation is non-smoking.

Popular points of interest near the apartment include Boqueria Market, Santa Maria del Mar and Picasso Museum. The nearest airport is Barcelona El Prat Airport, 12 km from Lodging Apartments Liceu G2."
459,Tendency Apartments 6,7.7,"Two-Bedroom Apartment 3- Diputacion 317
Entire apartment • 2 bedrooms • 1 bathroom • 1 kitchen • 60m²
3 beds (2 singles, 1 large double)
Only 1 left at this price on our site","€ 3,458","Eixample, BarcelonaShow on map0.7 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/tendency-apartments-6.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=458&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=88154221_88506144_4_0_0&highlighted_blocks=88154221_88506144_4_0_0&matching_block_id=88154221_88506144_4_0_0&sr_pri_blocks=88154221_88506144_4_0_0__345801&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Tendency Apartments 6! To save at this property, all you have to do issign in.Situated in central Barcelona, a 2-minute walk from Girona Metro Station, Tendency Apartments 6 offers accommodation with free Wi-Fi, air conditioning, and heating. Sagrada Familia Cathedral is a 17-minute walk away.

All apartments have a living area with a flat-screen TV, DVD player, and dining table. The private kitchen is equipped with a hob, microwave, and fridge. Kitchenware is provided in all apartments and some of them have a washing machine and dishwasher.

The apartments include modern furnishings and many of them have a small balcony with views of the city. Each apartment has a private bathroom with a bathtub or a shower, and towels and bed linen are provided. A cot is available upon request.

There are bars and restaurant within a 10-minute walk of the apartments, and a 24-hour grocery shop is just around the corner. Passeig de Gràcia Boulevard, famous for its high-end boutiques and Gaudì’s buildings, can be reached in 7 minutes on foot."
460,Rambla de Mar Apartments,7.6,"Apartment with Balcony
Entire apartment • 3 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 85m²
5 beds (3 singles, 1 sofa bed, 1 large double)
Only 4 left at this price on our site","€ 3,751","Ciutat Vella, BarcelonaShow on map1.1 km from centreMetro access",https://www.booking.com/hotel/es/apartamentos-rambla-de-mar.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=459&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=38217604_88754526_4_0_0&highlighted_blocks=38217604_88754526_4_0_0&matching_block_id=38217604_88754526_4_0_0&sr_pri_blocks=38217604_88754526_4_0_0__375060&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Rambla de Mar Apartments! To save at this property, all you have to do issign in.Rambla de Mar Apartments is designed to ensure you have a stay in Barcelona worthy of being remembered with your family or friends.

Newly renovated, well lit and equipped to make you feel at home, in Rambla de Mar you will get an excellent location and the freedom to organize your stay in the Catalan capital as it best suits you.

Let us share more with you: The spacious living room is equipped to spend the day to day with the greatest possible comfort, its kitchen will allow you to prepare from the simplest to the most sophisticated dish thanks to all its equipment, the rooms are designed for maximum relaxation and featuring a total of 2 private bathrooms per apartment.

Each spacious apartment at Rambla de Mar Apartments has free Wi-Fi, and a living room with a sofa bed, a TV and a dining area.

The entire common area is enabled for people with reduced mobility to move around. You will also have a common terrace/solarium for sunbathing.

The building is located next to the Ramblas, the Port Vell, the Palau Güell and the Liceo. The Cathedral and the Barceloneta beach can be reached on foot. The Drassanes stop on metro line 3 is less than a minute away; Plaça Catalunya is 2 metro stops away, Passeig de Gracia and Plaça Espanya are 4 stops away and Sants station is 6 stops away (among others).

Check in is from 16:00h and check out is from 09:00h to 11:30h.

We are a Pet Friendly apartment."
461,Barcelona City Rooms,7.0,"Superior Double or Twin Room
3 beds (2 singles, 1 double)
Only 6 rooms left at this price on our site","€ 2,868","Gràcia, BarcelonaShow on map2.1 km from centreMetro access",https://www.booking.com/hotel/es/hostal-sagrada-familia.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=460&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=34908118_309938470_2_2_0&highlighted_blocks=34908118_309938470_2_2_0&matching_block_id=34908118_309938470_2_2_0&sr_pri_blocks=34908118_309938470_2_2_0__286836&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Barcelona City Rooms! To save at this property, all you have to do issign in.Barcelona City Rooms is located in Barcelona’s Eixample district, just 5 minutes’ walk from Gaudí’s iconic Sagrada Família.

The rooms at Barcelona City Rooms feature tiled floors. Each one comes with a flat-screen TV and a private bathroom. Bed linen and towels are included.

Barcelona City Rooms is located opposite a supermarket.

The spectacular Hospital Sant Pau is a 10-minute walk away. Sagrada Família Metro Station connects you with the city centre in 5 minutes."
462,Bright & Breezy,8.3,"Apartment with Terrace
4 beds (2 singles, 1 double, 1 sofa bed)
Only 1 left at this price on our site","€ 2,561","Gràcia, BarcelonaShow on map1.7 km from centre",https://www.booking.com/hotel/es/f03-josep-torres-double.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=461&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=495481602_336276047_4_0_0&highlighted_blocks=495481602_336276047_4_0_0&matching_block_id=495481602_336276047_4_0_0&sr_pri_blocks=495481602_336276047_4_0_0__256078&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Bright & Breezy! To save at this property, all you have to do issign in.Set in Barcelona, less than 1 km from La Pedrera and a 16-minute walk from Casa Batllo, Bright & Breezy offers air-conditioned accommodation with a balcony and free WiFi. It is situated 1.7 km from Passeig de Gracia Metro Station and provides a lift. The property is non-smoking and is located 1.8 km from Passeig de Gracia.

The spacious apartment is fitted with 3 bedrooms, a TV and a fully equipped kitchen that provides guests with a dishwasher, an oven, a washing machine, a microwave and a toaster. Towels and bed linen are featured in the apartment.

Popular points of interest near the apartment include Sagrada Familia, Tivoli Theatre and Park Güell. The nearest airport is Barcelona El Prat Airport, 14 km from Bright & Breezy."
463,Stay U-nique Apartments Calabria,6.8,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 69m²
3 beds (1 single, 1 double, 1 sofa bed)
Only 1 left at this price on our site","€ 3,196","Eixample, BarcelonaShow on map1.9 km from centreMetro access",https://www.booking.com/hotel/es/flat-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=462&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=46760309_247002770_0_0_0&highlighted_blocks=46760309_247002770_0_0_0&matching_block_id=46760309_247002770_0_0_0&sr_pri_blocks=46760309_247002770_0_0_0__319566&from=searchresults#hotelTmpl,"U-nique Calabria offers self-catering apartments in different locations in the Sarriá and Sant Gervasi districts of Barcelona. The staff is multilingual and all buildings have a lift.

Modern apartments at the U-nique Calabria have air conditioning, heating and free Wi-Fi. They can have from 2 to 4 bedrooms, a living room with flat-screen TV and DVD player, and a well-equipped kitchen. Bathrooms include a hairdryer.

Ironing facilities, a washing machine and cleaning products are also included. Check-in and the collection of keys are done at each apartment’s address."
464,Stay U-nique Apartments Rambla Catalunya,7.1,"One-Bedroom Apartment
Entire apartment • 1 bedroom • 1 living room • 1 bathroom • 1 kitchen • 40m²
2 beds (1 double, 1 sofa bed)","€ 5,602","Eixample, BarcelonaShow on map0.6 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/stay-u-nique-rambla-catalunya.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=463&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=129395510_247002615_0_0_0&highlighted_blocks=129395510_247002615_0_0_0&matching_block_id=129395510_247002615_0_0_0&sr_pri_blocks=129395510_247002615_0_0_0__560165&from=searchresults#hotelTmpl,"Stay U-nique Apartments Rambla Catalunya offers air-conditioned apartments in Barcelona with 1 or 2 bedrooms. They are all around 400 metres from Passeig de Gracia Station and 500 metres from La Pedrera. Free WiFi access is available.

Each apartment has a living room with a flat-screen satellite TV. There is a full kitchen with a washing machine, fridge, microwave and coffee maker. The private bathroom comes with a shower, hairdryer and free toiletries. Towels and bed linen are provided. Some apartments have a balcony.

Plaza Catalunya and the Ramblas are a 5-minute walk from the apartments. An airport shuttle service is available for an extra charge."
465,El Palauet Royal Suites,9.1,"Suite
Private suite • 2 bedrooms • 1 living room • 2 bathrooms • 150m²
3 beds (2 singles, 1 extra-large double)
Only 3 left at this price on our site","€ 8,356","Gràcia, BarcelonaShow on map1.5 km from centreMetro access",https://www.booking.com/hotel/es/el-palauet-living-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=464&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=35290305_89012479_4_2_0&highlighted_blocks=35290305_89012479_4_2_0&matching_block_id=35290305_89012479_4_2_0&sr_pri_blocks=35290305_89012479_4_2_0__835590&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at El Palauet Royal Suites! To save at this property, all you have to do issign in.Located in a Modernist building, El Palauet Royal Suites features a rooftop spa with spectacular city views. It offers elegant, modern suites with free Wi-Fi.

El Palauet Royal Suites’s spacious suites include 2 bedrooms with private bathrooms, a spacious living room and a fully-equipped kitchen including a hob, microwave, small fridge and a dishwasher. Some include a balcony. All suites come with 2 bottles of water and a platter of apples, replenished every day, as well as a 380 ml bottle of Spanish wine and Wallpaper guide to Barcelona.

This luxury hotel delivers breakfast to the rooms. Main restaurants and bars can be found on Barcelona’s elegant Passeig de Gràcia Avenue, where it intersects with Diagonal Avenue.

El Palauet Royal Suites offers a personal assistant service. A shuttle service is available at an additional cost and guests can rent cars at the hotel."
466,APBCN Eixample Center,8.0,"Studio Apartment (4 Adults)
Entire apartment • 2 bedrooms • 1 living room • 1 bathroom • 1 kitchen • 65m²
3 beds (2 singles, 1 double)
Only 7 left at this price on our site","€ 4,173","Eixample, BarcelonaShow on map1.1 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/apbcn-eixample-center.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=465&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=107580007_333021112_0_0_0&highlighted_blocks=107580007_333021112_0_0_0&matching_block_id=107580007_333021112_0_0_0&sr_pri_blocks=107580007_333021112_0_0_0__417300&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at APBCN Eixample Center! To save at this property, all you have to do issign in.Featuring free WiFi, APBCN Eixample Center is located in Barcelona. This property is set 200 metres from Tetuan Metro Station and a 15-minute walk from the famous Sagrada Familia.

All air-conditioned apartments at this property provide you with a flat-screen TV and dining table, while the kitchen is equipped with a dishwasher, oven, coffee machine, and microwave. You can enjoy views of the city from the private balcony.

The private bathroom comes with a shower and a hairdryer. Bed linen and towels are provided, and a washer and dryer are available.

You can find a grocery shop, and various restaurants and bars within a 10-minute walk of APBCN Eixample Center. Plaza Catalunya and Las Ramblas Boulevard are 1.3 km from the property, and Passeig de Gracia, famous for its designer shops, can be reached in 15 minutes on foot."
467,LucasLand Apartments Barcelona,9.0,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 75m²
3 beds (2 singles, 1 double)
Only 1 left at this price on our site","€ 5,410","Eixample, BarcelonaShow on map1.8 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/lucasland-apartments-barcelona.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=466&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=593441302_232652023_4_0_0&highlighted_blocks=593441302_232652023_4_0_0&matching_block_id=593441302_232652023_4_0_0&sr_pri_blocks=593441302_232652023_4_0_0__541000&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at LucasLand Apartments Barcelona! To save at this property, all you have to do issign in.Set 2.7 km from Nova Icaria Beach, LucasLand Apartments Barcelona offers air-conditioned accommodation with a balcony and free WiFi. It is located 3 km from Somorrostro Beach and offers a lift. When staying at the apartment, guests can use private entrance.

The apartment provides guests with a terrace, city views, a seating area, satellite flat-screen TV, a fully equipped kitchen with a dishwasher and an oven, and a private bathroom with walk-in shower and a hair dryer. A microwave, a toaster and fridge are also featured, as well as a coffee machine and a kettle. At the apartment complex, each unit comes with bed linen and towels.

Popular points of interest near LucasLand Apartments Barcelona include Sagrada Familia, Casa Batllo and La Pedrera. The nearest airport is Barcelona El Prat Airport, 15 km from the accommodation."
468,Palau de la Musica Apartments,7.7,"Two-Bedroom Apartment
Entire apartment • 2 bedrooms • 1 living room • 2 bathrooms • 1 kitchen • 80m²
5 beds (4 singles, 1 sofa bed)
Only 3 left at this price on our site","€ 4,621","Ciutat Vella, BarcelonaShow on map350 m from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/las-ramblas-rooms-iii.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=467&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=1224002_118602042_2_0_0&highlighted_blocks=1224002_118602042_2_0_0&matching_block_id=1224002_118602042_2_0_0&sr_pri_blocks=1224002_118602042_2_0_0__462114&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Palau de la Musica Apartments! To save at this property, all you have to do issign in.Set in a 19th-century building beside the enchanting Palau de la Música building, these chic and spacious apartments offer fashionable accommodation in the city’s historic heart.

Spend your Barcelona city break in style with a stay at Palau de la Musica Apartments. The interior of each apartment comes with tiled and parquet floors to complement the stylish design.

Prepare your own meals in the apartment’s well-equipped kitchen. Other great amenities feature music equipment, satellite TV and air conditioning for the warmer months.

As soon as you walk out of your apartment you will find yourself in the fashionable, central district of El Born – full of chic bars, restaurants and boutiques. The Gothic Quarter and La Rambla are also just a short walk away."
469,Casa Consell Apartments,8.9,"Apartment with Terrace
Entire apartment • 5 bedrooms • 1 living room • 4 bathrooms • 1 kitchen • 160m²
10 beds (7 singles, 2 doubles, 1 large double)
Only 1 left at this price on our site","€ 6,998","Eixample, BarcelonaShow on map0.6 km from centreMetro accessBeach nearby",https://www.booking.com/hotel/es/casa-consell.en-gb.html?label=gen173nr-1FCAEoggI46AdICVgEaEaIAQGYAQm4ARfIAQ_YAQHoAQH4AQOIAgGoAgO4AsGD5q0GwAIB0gIkNWM5OGQ1NGItOWNhOS00Y2E3LTg5ZjEtNmM5ZDc3ZmNkNzQy2AIF4AIB&sid=a05cc301b29d85d9200aec03df0154c7&aid=304142&ucfs=1&arphpl=1&checkin=2024-05-27&checkout=2024-06-02&dest_id=-372490&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=18&hapos=468&sr_order=popularity&srpvid=fb89a2ec06f10296&srepoch=1706656311&all_sr_blocks=34417516_88207654_10_0_0&highlighted_blocks=34417516_88207654_10_0_0&matching_block_id=34417516_88207654_10_0_0&sr_pri_blocks=34417516_88207654_10_0_0__699772&from_sustainable_property_sr=1&from=searchresults#hotelTmpl,"You're eligible for a Genius discount at Casa Consell Apartments! To save at this property, all you have to do issign in.Just 1 minute's walk from Passeig de Gràcia and Casa Batlló, Casa Consell Apartments offers stylish apartments with free WiFi. Some apartments have a terrace and others balconies.

Each bright apartment at Casa Consell has heating and a fan.

There is a range of cafes, bars and restaurants on the nearby Rambla de Catalunya and on Passeig de Gràcia.

Passeig de Gràcia Metro and Railway Station is less than 100 metres from Casa Consell. Plaza de Catalunya and Las Ramblas are within 15 minutes’ walk of the property."
